bfs_nr,commune_ofs,canton,join_key,premium_region,log_pop_density,pop_density_2024,is_urban,pct_hh_1p,pct_hh_2p,pct_hh_3p,pct_hh_4p,pct_hh_5p_plus,pct_large_hh,pct_small_hh,social_assistance_rate,social_assistance_count,avg_premium_2025,avg_premium_2026,median_premium_2026,std_premium_2026,p10_premium_2026,p90_premium_2026,iqr_premium_2026,n_insurers_2026,premium_increase_pct,n_insurers_change,sa_estimated,sa_count_est
6002,Brig-Glis,VS,VS_H2,2,5.926659323741866,373.9,0.0,39.4,33.3,10.9,11.5,4.8,16.3,72.69999999999999,1.9,268.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,1,1
6004,Eggerberg,VS,VS_H2,2,4.041295341132285,55.9,0.0,40.0,42.4,9.4,4.1,4.1,8.2,82.4,1.5,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6007,Naters,VS,VS_H2,2,4.297285406218791,72.5,0.0,36.6,35.4,10.4,12.4,5.3,17.7,72.0,1.4,148.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,1,1
6008,Ried-Brig,VS,VS_H2,2,3.903990833730882,48.6,0.0,27.4,36.3,12.5,17.9,6.0,23.9,63.699999999999996,0.7,15.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6009,Simplon,VS,VS_H2,2,1.410986973710262,3.1,0.0,33.1,37.8,11.0,12.6,5.5,18.1,70.9,0.0,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6010,Termen,VS,VS_H2,2,4.1588830833596715,63.0,0.0,25.9,33.8,13.3,18.5,8.5,27.0,59.699999999999996,1.5,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6011,Zwischbergen,VS,VS_H2,2,0.5877866649021191,0.8,0.0,53.5,37.2,9.3,0.0,0.0,0.0,90.7,0.0,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6021,Ardon,VS,VS_H1,1,5.242275975664412,188.1,0.0,34.1,30.0,14.6,15.1,6.2,21.3,64.1,1.6,60.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,1,1
6022,Chamoson,VS,VS_H1,1,4.9141243937154115,135.2,0.0,38.1,33.8,11.6,12.4,4.2,16.6,71.9,1.3,55.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,1,1
6023,Conthey,VS,VS_H1,1,4.715816706075155,110.7,0.0,34.0,32.1,14.5,12.9,6.5,19.4,66.1,3.2,293.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,1,1
6024,Nendaz,VS,VS_H1,1,4.455509411433685,85.1,0.0,37.8,33.7,12.9,11.8,3.9,15.700000000000001,71.5,0.7,50.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,1,1
6025,Vétroz,VS,VS_H1,1,6.4525220286398515,633.3,0.0,29.5,32.1,15.7,15.6,7.1,22.7,61.6,0.7,47.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,1,1
6032,Bourg-Saint-Pierre,VS,VS_H1,1,1.252762968495368,2.5,0.0,44.0,33.0,10.0,7.0,6.0,13.0,77.0,1.5,0.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,0,0
6033,Liddes,VS,VS_H1,1,2.6461747973841225,13.1,0.0,34.9,35.4,12.4,11.2,6.1,17.299999999999997,70.3,1.5,0.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,0,0
6034,Orsières,VS,VS_H1,1,3.044522437723423,20.0,0.0,39.9,27.5,12.5,11.6,8.4,20.0,67.4,0.5,16.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,0,0
6035,Sembrancher,VS,VS_H1,1,4.1588830833596715,63.0,0.0,43.5,26.7,12.4,11.0,6.4,17.4,70.2,0.6,7.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,0,0
6037,Val de Bagnes,VS,VS_H1,1,3.6136169696133895,36.1,0.0,39.5,31.3,12.1,11.2,5.8,17.0,70.8,0.4,42.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,1,1
6052,Bellwald,VS,VS_H2,2,3.295836866004329,26.0,0.0,44.9,30.8,13.0,7.6,3.8,11.399999999999999,75.7,1.5,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6054,Binn,VS,VS_H2,2,1.0986122886681098,2.0,0.0,40.4,33.3,10.5,7.0,8.8,15.8,73.69999999999999,0.0,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6056,Ernen,VS,VS_H2,2,2.797281334830153,15.4,0.0,39.9,41.0,7.3,9.2,2.6,11.799999999999999,80.9,1.5,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6057,Fiesch,VS,VS_H2,2,4.42484663185681,82.5,0.0,42.0,35.1,10.8,7.9,4.3,12.2,77.1,0.7,6.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6058,Fieschertal,VS,VS_H2,2,1.1314021114911006,2.1,0.0,32.9,30.9,14.5,14.5,7.2,21.7,63.8,1.9,7.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6061,Lax,VS,VS_H2,2,4.151039905898646,62.5,0.0,39.6,33.1,9.1,8.4,9.7,18.1,72.7,0.0,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6076,Obergoms,VS,VS_H2,2,1.667706820558076,4.3,0.0,40.9,38.1,8.2,9.5,3.4,12.9,79.0,0.0,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6077,Goms,VS,VS_H2,2,2.2925347571405443,8.9,0.0,37.9,38.8,11.0,9.0,3.4,12.4,76.69999999999999,0.6,7.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6082,Ayent,VS,VS_H1,1,4.399375273008495,80.4,0.0,38.5,32.2,11.9,13.0,4.3,17.3,70.7,0.6,28.0,542.7,565.9,561.9,29.9,526.1,603.1,40.1,26.0,4.27,-2.0,1,1
6083,Evolène,VS,VS_H2,2,2.186051276738094,7.9,0.0,45.6,32.9,9.9,10.3,1.3,11.600000000000001,78.5,0.5,9.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6084,Hérémence,VS,VS_H2,2,2.7343675094195836,14.4,0.0,39.0,37.4,10.1,10.3,3.2,13.5,76.4,1.5,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6087,Saint-Martin (VS),VS,VS_H2,2,3.1822118404966093,23.1,0.0,41.9,36.0,9.8,7.4,5.0,12.4,77.9,1.5,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6089,Vex,VS,VS_H2,2,5.028475212224587,151.7,0.0,40.7,29.6,12.6,12.2,5.0,17.2,70.30000000000001,0.6,11.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
6090,Mont-Noble,VS,VS_H2,2,3.342861804649192,27.3,0.0,45.2,33.6,11.6,6.8,2.8,9.6,78.80000000000001,0.9,10.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,1,1
6101,Agarn,VS,VS_H2,2,4.589040804058207,97.4,0.0,34.2,35.2,12.1,13.9,4.5,18.4,69.4,1.5,0.0,491.0,510.3,506.8,39.7,464.2,563.6,50.4,28.0,3.93,-2.0,0,0
